date	store	Avg daily sales	Basket size, pieces	Basket size, value	Days open	Margin, value	Receipts	Sales	Visitors
2018-03-01	1030	10980.0	19.0	70.0	132.0	60259.0	2818.0	285574.0	44536.0
2018-03-01	1031	4278.0	3.0	31.0	28.0	81703.0	3014.0	271820.0	9328.0
2018-03-01	1035	2135.0	10.0	152.0	121.0	95345.0	5540.0	192134.0	12002.0
2018-03-01	1034	11053.0	2.0	156.0	33.0	25006.0	1472.0	28702.0	6938.0
2018-03-01	1036	6296.0	10.0	85.0	122.0	13846.0	5715.0	36259.0	17098.0
2018-03-01	1037	10588.0	10.0	97.0	120.0	198670.0	6462.0	437700.0	9540.0
2018-04-01	1039	4460.0	15.0	146.0	132.0	25229.0	2229.0	202186.0	29144.0
2018-04-01	1038	4624.0	14.0	32.0	104.0	109154.0	4800.0	197724.0	11564.0
2018-04-01	1028	5582.0	16.0	198.0	148.0	177374.0	10956.0	179506.0	10549.0
2018-04-01	1029	17342.0	21.0	248.0	81.0	68954.0	5915.0	376311.0	11948.0
2018-04-01	1065	1538.0	10.0	210.0	59.0	22491.0	624.0	44079.0	2791.0
2018-04-01	1058	2533.0	18.0	101.0	164.0	103846.0	1583.0	161480.0	9155.0
2018-04-01	1064	2634.0	9.0	207.0	49.0	81052.0	748.0	84042.0	15683.0
2018-04-01	1070	3786.0	15.0	85.0	112.0	174936.0	4924.0	306089.0	74139.0
2018-04-01	1066	1514.0	6.0	35.0	50.0	40609.0	1275.0	13887.0	3796.0
2018-04-01	1063	1751.0	2.0	48.0	105.0	33865.0	1605.0	57131.0	13926.0
2018-04-01	1062	4335.0	12.0	73.0	74.0	47267.0	1508.0	41442.0	5090.0
2018-04-01	1048	3269.0	13.0	92.0	77.0	53345.0	12125.0	325641.0	28424.0
2018-04-01	1060	6586.0	24.0	66.0	151.0	271377.0	6505.0	140696.0	33932.0
2018-04-01	1061	16590.0	6.0	169.0	116.0	292109.0	2884.0	563127.0	15224.0
2018-04-01	1049	2742.0	7.0	121.0	40.0	207881.0	5376.0	304189.0	17346.0
2018-04-01	1050	3560.0	17.0	40.0	58.0	57739.0	6545.0	156741.0	7539.0
2018-04-01	1044	35490.0	20.0	116.0	108.0	847679.0	28153.0	255382.0	51905.0
2018-04-01	1045	4587.0	8.0	31.0	60.0	82251.0	11636.0	390351.0	10906.0
2018-04-01	1047	2451.0	30.0	34.0	24.0	99595.0	8206.0	577182.0	10819.0
2018-04-01	1042	1265.0	26.0	52.0	146.0	118190.0	3801.0	269302.0	5378.0
2018-04-01	1043	10299.0	11.0	181.0	42.0	251047.0	10625.0	408086.0	35102.0
2018-04-01	1069	1347.0	14.0	216.0	68.0	39751.0	1041.0	67609.0	5037.0
2018-04-01	1041	1900.0	17.0	202.0	51.0	11404.0	1477.0	16295.0	996.0
2018-04-01	1033	8271.0	26.0	77.0	155.0	41588.0	5739.0	410021.0	23458.0
2018-04-01	1032	13463.0	18.0	53.0	143.0	100519.0	4598.0	70044.0	15620.0
2018-04-01	1030	19249.0	12.0	129.0	23.0	308066.0	4944.0	391571.0	43136.0
2018-04-01	1031	7855.0	10.0	220.0	115.0	76741.0	5106.0	179339.0	25439.0
2018-04-01	1035	9206.0	14.0	38.0	25.0	31551.0	4411.0	70145.0	6614.0
2018-04-01	1034	3306.0	29.0	87.0	72.0	112536.0	815.0	152072.0	25143.0
2018-04-01	1036	8267.0	5.0	67.0	161.0	135106.0	2757.0	183973.0	8880.0
2018-04-01	1037	23316.0	17.0	135.0	36.0	429037.0	23449.0	656885.0	27110.0
2016-07-01	1039	2035.0	14.0	101.0	52.0	6414.0	0.0	209276.0	68598.0
2016-07-01	1038	17001.0	1.0	32.0	38.0	107451.0	0.0	368330.0	77367.0
2016-07-01	1028	4530.0	19.0	187.0	136.0	191645.0	0.0	371865.0	4677.0
2016-07-01	1029	24433.0	21.0	193.0	82.0	213457.0	0.0	1524223.0	31297.0
2016-07-01	1065	905.0	14.0	60.0	120.0	17377.0	0.0	84373.0	22053.0
2016-07-01	1058	5383.0	8.0	144.0	158.0	0.0	0.0	211883.0	131695.0
2016-07-01	1064	2170.0	9.0	46.0	158.0	86627.0	0.0	146923.0	22533.0
2016-07-01	1070	8839.0	10.0	90.0	95.0	81895.0	0.0	190799.0	57049.0
2016-07-01	1066	3781.0	11.0	59.0	110.0	0.0	0.0	21162.0	17328.0
2016-07-01	1063	1980.0	10.0	214.0	118.0	0.0	0.0	60377.0	14779.0
2016-07-01	1062	4239.0	10.0	166.0	108.0	55987.0	0.0	141549.0	12458.0
2016-07-01	1048	6894.0	8.0	93.0	68.0	0.0	0.0	207465.0	14072.0
2016-07-01	1060	6602.0	4.0	102.0	56.0	28240.0	0.0	219048.0	53654.0
2016-07-01	1061	25831.0	11.0	295.0	142.0	832136.0	0.0	1391088.0	181729.0
2016-07-01	1049	8913.0	6.0	148.0	21.0	251510.0	0.0	303045.0	14362.0
2016-07-01	1044	7936.0	12.0	160.0	129.0	161899.0	0.0	132160.0	5058.0
2016-07-01	1045	16402.0	2.0	112.0	143.0	145704.0	0.0	381303.0	28005.0
2016-07-01	1047	2754.0	15.0	81.0	157.0	163258.0	0.0	224977.0	16129.0
2016-07-01	1042	6893.0	8.0	138.0	117.0	216807.0	0.0	92289.0	33705.0
2016-07-01	1043	11318.0	11.0	57.0	106.0	152012.0	0.0	255755.0	48730.0
2016-07-01	1069	1220.0	7.0	165.0	104.0	51730.0	0.0	94139.0	11559.0
2016-07-01	1041	13364.0	13.0	174.0	35.0	0.0	0.0	343814.0	35351.0
2016-07-01	1068	1292.0	6.0	148.0	148.0	29271.0	0.0	138524.0	3621.0
2016-07-01	1033	2612.0	10.0	65.0	79.0	35732.0	0.0	344347.0	35412.0
2016-07-01	1032	11125.0	4.0	54.0	21.0	129506.0	0.0	216524.0	19493.0
2016-07-01	1030	22909.0	5.0	182.0	76.0	0.0	0.0	275034.0	92552.0
2016-07-01	1031	4740.0	16.0	179.0	95.0	433318.0	0.0	1163067.0	50925.0
2016-07-01	1035	15693.0	3.0	210.0	81.0	106033.0	0.0	408653.0	50993.0
2016-07-01	1034	1484.0	9.0	43.0	66.0	7558.0	0.0	259618.0	3909.0
2016-07-01	1036	5399.0	2.0	111.0	137.0	98610.0	0.0	61004.0	33361.0
2016-07-01	1037	13562.0	5.0	54.0	52.0	271783.0	0.0	96253.0	88557.0
2017-09-01	1039	7810.0	22.0	158.0	22.0	140502.0	9607.0	321392.0	35662.0
2017-09-01	1038	8359.0	10.0	34.0	115.0	150121.0	3476.0	137111.0	11878.0
2017-09-01	1028	9411.0	21.0	118.0	96.0	377564.0	4229.0	462507.0	8311.0
2017-09-01	1029	37080.0	8.0	239.0	89.0	796497.0	3273.0	712632.0	71525.0
2017-09-01	1065	7696.0	9.0	74.0	24.0	166801.0	6836.0	163087.0	11511.0
2017-09-01	1058	7747.0	6.0	136.0	143.0	28964.0	1196.0	263339.0	12007.0
2017-09-01	1064	6120.0	2.0	24.0	133.0	184093.0	2055.0	113966.0	45022.0
2017-09-01	1070	10941.0	1.0	161.0	144.0	83013.0	12137.0	198986.0	234995.0
2017-09-01	1066	3496.0	5.0	144.0	24.0	44977.0	5063.0	50670.0	5935.0
2017-09-01	1063	4855.0	1.0	59.0	156.0	70543.0	7054.0	38004.0	32574.0
2017-09-01	1062	1709.0	4.0	63.0	74.0	26203.0	4174.0	232552.0	4949.0
2017-09-01	1048	1549.0	26.0	88.0	105.0	81265.0	7953.0	301091.0	18839.0
2017-09-01	1060	2930.0	26.0	124.0	17.0	70507.0	11312.0	96487.0	28508.0
2017-09-01	1061	14455.0	14.0	135.0	91.0	95208.0	5179.0	171560.0	107602.0
2017-09-01	1049	7372.0	26.0	130.0	131.0	105443.0	10121.0	97859.0	15628.0
2017-09-01	1044	7770.0	18.0	89.0	158.0	101682.0	7338.0	158677.0	40547.0
2017-09-01	1045	3255.0	3.0	180.0	55.0	31526.0	6330.0	400727.0	20607.0
2017-09-01	1047	14280.0	13.0	97.0	144.0	293874.0	5229.0	399231.0	27571.0
2017-09-01	1042	5115.0	17.0	72.0	69.0	188699.0	5010.0	250275.0	6961.0
2017-09-01	1043	6066.0	3.0	183.0	127.0	191636.0	9192.0	91992.0	18389.0
2017-09-01	1069	2290.0	9.0	153.0	74.0	32894.0	4468.0	220164.0	3277.0
2017-09-01	1041	3817.0	2.0	22.0	16.0	17654.0	2672.0	65579.0	7835.0
2017-09-01	1033	8735.0	25.0	92.0	118.0	92701.0	3336.0	179126.0	23872.0
2017-09-01	1032	6325.0	3.0	50.0	142.0	103783.0	3672.0	34603.0	18219.0
2017-09-01	1030	11914.0	22.0	50.0	21.0	140413.0	10718.0	400645.0	45634.0
2017-09-01	1031	15339.0	11.0	229.0	44.0	304327.0	1885.0	206891.0	8340.0
2017-09-01	1035	6945.0	4.0	134.0	115.0	66215.0	1160.0	116318.0	22455.0
2017-09-01	1034	4683.0	12.0	48.0	89.0	48992.0	3863.0	299289.0	21389.0
2017-09-01	1036	5654.0	22.0	102.0	65.0	128268.0	1056.0	126433.0	10838.0
2017-09-01	1037	17676.0	13.0	85.0	41.0	188057.0	8434.0	435205.0	72638.0
2015-09-01	1039	6562.0	10.0	132.0	102.0	49150.0	2436.0	166221.0	12724.0
2015-09-01	1038	1104.0	12.0	78.0	155.0	76360.0	1063.0	150487.0	9549.0
2015-09-01	1028	6020.0	16.0	119.0	104.0	209185.0	5312.0	283027.0	10581.0
2015-09-01	1029	22476.0	2.0	115.0	147.0	648619.0	10491.0	1063787.0	82044.0
2015-09-01	1065	2554.0	7.0	80.0	62.0	52224.0	1507.0	127299.0	27369.0
2015-09-01	1058	1710.0	4.0	133.0	44.0	30219.0	3075.0	91820.0	1947.0
2015-09-01	1064	3227.0	2.0	130.0	67.0	115513.0	3024.0	26448.0	6065.0
2015-09-01	1066	3475.0	8.0	127.0	78.0	73392.0	3028.0	91990.0	7466.0
2015-09-01	1063	4214.0	3.0	35.0	107.0	42774.0	3661.0	49703.0	22448.0
2015-09-01	1062	6726.0	6.0	55.0	89.0	40251.0	2568.0	113311.0	4605.0
2015-09-01	1048	1613.0	6.0	94.0	100.0	87270.0	6001.0	118519.0	25453.0
2015-09-01	1060	1787.0	11.0	117.0	20.0	53423.0	5695.0	64719.0	15204.0
2015-09-01	1061	22441.0	10.0	204.0	64.0	768626.0	10891.0	245710.0	64790.0
2015-09-01	1049	5287.0	4.0	50.0	121.0	108982.0	3296.0	79224.0	5286.0
2015-09-01	1044	5833.0	3.0	176.0	46.0	51494.0	6546.0	126089.0	21372.0
2015-09-01	1045	9812.0	4.0	50.0	86.0	82458.0	5033.0	51160.0	15312.0
2015-09-01	1047	1219.0	2.0	108.0	102.0	84745.0	2808.0	221863.0	1560.0
2015-09-01	1042	2399.0	9.0	64.0	35.0	59412.0	3143.0	210875.0	3861.0
2015-09-01	1043	1118.0	4.0	175.0	117.0	47372.0	1364.0	135581.0	23395.0
2015-09-01	1041	2885.0	18.0	109.0	139.0	23478.0	2190.0	77932.0	3891.0
2015-09-01	1068	615.0	7.0	255.0	127.0	14715.0	389.0	36042.0	10719.0
2015-09-01	1033	782.0	13.0	115.0	163.0	44796.0	4562.0	34544.0	8332.0
2015-09-01	1032	8576.0	14.0	158.0	18.0	58091.0	6767.0	302667.0	12855.0
2015-09-01	1030	8689.0	13.0	64.0	65.0	245787.0	4193.0	197791.0	16548.0
2015-09-01	1031	9200.0	18.0	97.0	142.0	237399.0	7503.0	265463.0	7103.0
2015-09-01	1035	5260.0	3.0	67.0	52.0	100343.0	4634.0	73684.0	4800.0
2015-09-01	1034	2346.0	17.0	176.0	154.0	116712.0	820.0	52632.0	8578.0
2015-09-01	1036	698.0	3.0	121.0	156.0	46968.0	2308.0	19793.0	19002.0
2015-09-01	1037	7060.0	8.0	148.0	158.0	71543.0	7181.0	94726.0	42404.0
2018-10-01	1039	2050.0	18.0	212.0	159.0	38758.0	6710.0	122094.0	32468.0
2018-10-01	1038	1026.0	16.0	144.0	67.0	83564.0	2814.0	78565.0	14159.0
2018-10-01	1028	9248.0	9.0	124.0	61.0	265422.0	2003.0	89015.0	11732.0
2018-10-01	1029	3086.0	10.0	326.0	73.0	425354.0	10824.0	299653.0	45185.0
2018-10-01	1071	827.0	4.0	269.0	130.0	88596.0	1214.0	46630.0	29612.0
2018-10-01	1065	575.0	3.0	80.0	30.0	34997.0	1024.0	80911.0	2818.0
2018-10-01	1058	3084.0	10.0	155.0	105.0	82927.0	5318.0	196480.0	29986.0
2018-10-01	1070	5410.0	5.0	92.0	113.0	323893.0	3522.0	196707.0	140108.0
2018-10-01	1066	1615.0	12.0	111.0	130.0	37218.0	1245.0	56664.0	5047.0
2018-10-01	1072	1691.0	5.0	160.0	31.0	34806.0	196.0	5683.0	1093.0
2018-10-01	1073	1414.0	1.0	123.0	80.0	20913.0	578.0	30921.0	12241.0
2018-10-01	1063	3258.0	4.0	221.0	112.0	31748.0	1891.0	98628.0	12454.0
2018-10-01	1062	1101.0	2.0	35.0	67.0	18712.0	577.0	144084.0	4924.0
2018-10-01	1048	4913.0	10.0	164.0	126.0	28379.0	2207.0	193978.0	15220.0
2018-10-01	1060	6504.0	15.0	86.0	140.0	49566.0	7268.0	173798.0	48938.0
2018-10-01	1061	24229.0	6.0	217.0	61.0	224940.0	9496.0	552757.0	72481.0
2018-10-01	1049	4374.0	16.0	133.0	154.0	140769.0	5588.0	184954.0	33922.0
2018-10-01	1050	2461.0	8.0	111.0	150.0	126835.0	3148.0	204590.0	29130.0
2018-10-01	1044	8562.0	6.0	130.0	163.0	95541.0	3853.0	31893.0	36294.0
2018-10-01	1045	5252.0	7.0	147.0	52.0	57922.0	5266.0	291393.0	5388.0
2018-10-01	1051	2883.0	13.0	87.0	34.0	37835.0	1925.0	32997.0	12571.0
2018-10-01	1047	3613.0	8.0	243.0	63.0	40812.0	5549.0	90008.0	15332.0
2018-10-01	1042	7891.0	6.0	57.0	88.0	140161.0	1812.0	89392.0	4591.0
2018-10-01	1043	11638.0	13.0	47.0	25.0	204309.0	11918.0	212690.0	19533.0
2018-10-01	1069	782.0	1.0	196.0	44.0	49283.0	1584.0	93120.0	11758.0
2018-10-01	1041	1343.0	14.0	232.0	139.0	6121.0	1167.0	48263.0	758.0
2018-10-01	1033	25261.0	16.0	152.0	119.0	781163.0	21923.0	324196.0	31682.0
2018-10-01	1032	6844.0	12.0	13.0	23.0	147664.0	2982.0	227076.0	4379.0
2018-10-01	1030	13600.0	13.0	75.0	150.0	291220.0	4555.0	112695.0	19031.0
2018-10-01	1031	3848.0	20.0	81.0	54.0	250953.0	8168.0	138164.0	6325.0
2018-10-01	1035	1929.0	5.0	126.0	153.0	67874.0	3601.0	162514.0	22715.0
2018-10-01	1034	35645.0	30.0	120.0	31.0	412649.0	7662.0	954946.0	6713.0
2018-10-01	1036	1093.0	12.0	20.0	73.0	27958.0	8306.0	177353.0	29115.0
2018-10-01	1037	14081.0	6.0	148.0	72.0	313049.0	14300.0	440682.0	75190.0
2016-03-01	1039	4983.0	15.0	214.0	82.0	244779.0	0.0	359403.0	74760.0
2016-03-01	1038	5982.0	9.0	152.0	99.0	24820.0	0.0	62226.0	12963.0
2016-03-01	1028	3590.0	2.0	190.0	145.0	287600.0	0.0	286178.0	13431.0
2016-03-01	1029	45390.0	21.0	131.0	26.0	0.0	0.0	1023359.0	20776.0
2016-03-01	1065	966.0	6.0	86.0	41.0	40634.0	0.0	133227.0	8413.0
2016-03-01	1058	1789.0	2.0	53.0	35.0	27556.0	0.0	43676.0	481.0
2016-03-01	1064	2173.0	14.0	117.0	82.0	10808.0	0.0	104249.0	19954.0
2016-03-01	1070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-03-01	1066	5947.0	9.0	33.0	102.0	15368.0	0.0	79986.0	2772.0
2016-03-01	1063	1112.0	4.0	151.0	153.0	106102.0	0.0	29936.0	5601.0
2016-03-01	1062	3147.0	3.0	100.0	53.0	61718.0	0.0	91923.0	13927.0
2016-03-01	1048	4718.0	14.0	100.0	69.0	5010.0	0.0	109069.0	25323.0
2016-03-01	1060	3922.0	15.0	146.0	57.0	0.0	0.0	194280.0	8354.0
2016-03-01	1061	10419.0	8.0	156.0	116.0	264725.0	0.0	835107.0	47988.0
2016-03-01	1049	8562.0	9.0	135.0	106.0	70032.0	0.0	27351.0	6441.0
2016-03-01	1044	7836.0	14.0	52.0	130.0	0.0	0.0	133165.0	16010.0
2016-03-01	1045	9557.0	1.0	49.0	158.0	1567712.0	0.0	305006.0	21913.0
2016-03-01	1047	7448.0	6.0	236.0	31.0	37610.0	0.0	163712.0	15407.0
2016-03-01	1042	5731.0	5.0	195.0	31.0	3653581.0	6851.0	72327.0	3330.0
2016-03-01	1043	2610.0	10.0	147.0	91.0	2685736.0	0.0	111065.0	26437.0
2016-03-01	1069	2377.0	3.0	206.0	59.0	0.0	0.0	84288.0	1713.0
2016-03-01	1041	1838.0	10.0	285.0	136.0	56369.0	0.0	31056.0	3667.0
2016-03-01	1068	2441.0	11.0	203.0	92.0	174201.0	0.0	80885.0	1316.0
2016-03-01	1033	5799.0	7.0	16.0	46.0	0.0	0.0	199149.0	19364.0
2016-03-01	1032	5281.0	2.0	142.0	94.0	68838.0	0.0	58808.0	1097.0
2016-03-01	1030	12935.0	3.0	103.0	34.0	156623.0	0.0	67360.0	31456.0
2016-03-01	1031	3448.0	21.0	63.0	135.0	48320.0	0.0	119984.0	12080.0
2016-03-01	1035	4445.0	14.0	135.0	88.0	0.0	0.0	228283.0	4270.0
2016-03-01	1034	9159.0	9.0	143.0	33.0	1805417.0	2163.0	175257.0	4372.0
2016-03-01	1036	4657.0	3.0	79.0	26.0	0.0	0.0	192335.0	15103.0
2016-03-01	1037	3346.0	11.0	111.0	123.0	0.0	0.0	147935.0	56774.0
2015-08-01	1039	9862.0	15.0	200.0	164.0	173442.0	3338.0	31526.0	48529.0
2015-08-01	1038	6465.0	10.0	119.0	161.0	166731.0	2068.0	233693.0	20049.0
2015-08-01	1028	9025.0	3.0	107.0	142.0	52406.0	3642.0	111105.0	3872.0
2015-08-01	1029	41724.0	21.0	52.0	51.0	943062.0	31545.0	925154.0	11958.0
2015-08-01	1065	4252.0	8.0	201.0	21.0	48980.0	1416.0	80984.0	13362.0
2015-08-01	1058	4721.0	10.0	39.0	53.0	329855.0	17469.0	176802.0	18374.0
2015-08-01	1064	895.0	10.0	27.0	48.0	61386.0	1795.0	45204.0	23773.0
2015-08-01	1066	2177.0	9.0	93.0	15.0	84690.0	2608.0	105268.0	4726.0
2015-08-01	1063	2031.0	15.0	150.0	62.0	65375.0	2940.0	58939.0	18639.0
2015-08-01	1062	2994.0	15.0	199.0	39.0	85830.0	2228.0	86719.0	9216.0
2015-08-01	1048	3258.0	12.0	23.0	143.0	89998.0	2959.0	147366.0	6054.0
2015-08-01	1060	7409.0	14.0	29.0	39.0	73942.0	5272.0	248117.0	28022.0
2015-08-01	1061	5888.0	16.0	372.0	59.0	541314.0	17092.0	645755.0	69942.0
2015-08-01	1049	4088.0	8.0	218.0	149.0	157043.0	6149.0	44080.0	3230.0
2015-08-01	1044	5290.0	13.0	114.0	93.0	64351.0	3865.0	176156.0	7714.0
2015-08-01	1045	11929.0	20.0	164.0	144.0	269541.0	3677.0	329224.0	15923.0
2015-08-01	1047	10166.0	17.0	86.0	136.0	209536.0	8207.0	112311.0	5834.0
2015-08-01	1042	9134.0	16.0	181.0	69.0	136693.0	5620.0	283942.0	12697.0
2015-08-01	1043	9187.0	3.0	74.0	137.0	69800.0	1834.0	313483.0	4804.0
2015-08-01	1041	3511.0	4.0	282.0	17.0	30691.0	5253.0	59893.0	17611.0
2015-08-01	1068	1721.0	14.0	167.0	66.0	55711.0	1207.0	95737.0	3925.0
2015-08-01	1033	1157.0	3.0	188.0	66.0	48025.0	5962.0	176245.0	22241.0
2015-08-01	1032	22306.0	19.0	272.0	80.0	138022.0	10798.0	629870.0	4551.0
2015-08-01	1030	14794.0	1.0	117.0	146.0	266383.0	5414.0	592235.0	74048.0
2015-08-01	1031	6813.0	24.0	110.0	87.0	58836.0	10211.0	146511.0	48593.0
2015-08-01	1035	1736.0	17.0	183.0	53.0	127827.0	1750.0	134098.0	6570.0
2015-08-01	1034	4081.0	19.0	179.0	139.0	13674.0	2794.0	158129.0	12300.0
2015-08-01	1036	2411.0	3.0	172.0	66.0	42264.0	1373.0	215119.0	27141.0
2015-08-01	1037	2366.0	17.0	183.0	38.0	201492.0	6284.0	374058.0	66240.0
2018-11-01	1039	3031.0	5.0	115.0	95.0	134157.0	6391.0	242984.0	72884.0
2018-11-01	1038	4810.0	19.0	125.0	139.0	78769.0	3882.0	134558.0	18345.0
2018-11-01	1028	19349.0	13.0	202.0	151.0	377916.0	10886.0	329781.0	5267.0
2018-11-01	1029	4369.0	14.0	236.0	58.0	407124.0	2566.0	260395.0	26261.0
2018-11-01	1071	5686.0	3.0	351.0	145.0	40454.0	575.0	122707.0	18961.0
2018-11-01	1065	5194.0	10.0	91.0	125.0	41306.0	2709.0	36384.0	1977.0
2018-11-01	1058	5440.0	14.0	117.0	25.0	34616.0	3906.0	54393.0	14723.0
2018-11-01	1070	12305.0	10.0	72.0	77.0	203642.0	1607.0	104384.0	141822.0
2018-11-01	1066	613.0	8.0	34.0	50.0	54545.0	4357.0	176129.0	9285.0
2018-11-01	1072	3809.0	5.0	250.0	76.0	27492.0	850.0	75467.0	8850.0
2018-11-01	1073	1710.0	6.0	115.0	101.0	14571.0	688.0	96203.0	7455.0
2018-11-01	1063	990.0	12.0	83.0	121.0	122728.0	861.0	143480.0	29752.0
2018-11-01	1062	4644.0	11.0	254.0	28.0	90366.0	2280.0	236809.0	10909.0
2018-11-01	1048	6031.0	9.0	53.0	141.0	96867.0	5811.0	60276.0	9523.0
2018-11-01	1060	12968.0	2.0	75.0	50.0	28829.0	3085.0	399836.0	20349.0
2018-11-01	1061	7145.0	5.0	155.0	20.0	170103.0	6594.0	642843.0	54557.0
2018-11-01	1049	3109.0	12.0	84.0	135.0	103130.0	7654.0	137236.0	4220.0
2018-11-01	1050	44578.0	37.0	415.0	61.0	536164.0	11756.0	909982.0	44279.0
2018-11-01	1044	6997.0	4.0	73.0	32.0	112948.0	7652.0	349800.0	30202.0
2018-11-01	1045	7538.0	8.0	151.0	143.0	144617.0	4310.0	169568.0	18513.0
2018-11-01	1051	1668.0	19.0	126.0	135.0	67407.0	1856.0	19947.0	9466.0
2018-11-01	1047	12778.0	15.0	70.0	20.0	111222.0	8378.0	486379.0	6003.0
2018-11-01	1042	11671.0	6.0	78.0	25.0	173596.0	3505.0	305622.0	31552.0
2018-11-01	1043	12798.0	16.0	94.0	157.0	203493.0	7550.0	257639.0	17836.0
2018-11-01	1069	6675.0	11.0	226.0	107.0	15279.0	3570.0	41566.0	25103.0
2018-11-01	1041	3320.0	7.0	94.0	156.0	53552.0	576.0	53357.0	745.0
2018-11-01	1033	8047.0	7.0	60.0	88.0	10970.0	4762.0	21464.0	16253.0
2018-11-01	1032	1410.0	17.0	43.0	112.0	132320.0	11324.0	266038.0	29506.0
2018-11-01	1030	4992.0	5.0	149.0	120.0	162080.0	2329.0	340799.0	47889.0
2018-11-01	1031	9299.0	2.0	227.0	67.0	44649.0	9721.0	263677.0	24235.0
2018-11-01	1035	2849.0	8.0	148.0	61.0	26366.0	6873.0	118210.0	18069.0
2018-11-01	1034	7885.0	6.0	162.0	111.0	153504.0	797.0	187595.0	7958.0
2018-11-01	1036	944.0	13.0	19.0	70.0	118541.0	5807.0	45813.0	20402.0
2018-11-01	1037	5288.0	8.0	63.0	125.0	159843.0	4170.0	215514.0	78235.0
2016-12-01	1039	3697.0	15.0	115.0	27.0	246819.0	0.0	713496.0	37005.0
2016-12-01	1038	6504.0	4.0	129.0	23.0	0.0	0.0	272452.0	11313.0
2016-12-01	1028	5377.0	4.0	184.0	74.0	0.0	0.0	739002.0	25261.0
2016-12-01	1029	53430.0	20.0	234.0	76.0	270451.0	0.0	1680736.0	114149.0
2016-12-01	1065	12221.0	3.0	22.0	114.0	63454.0	0.0	175868.0	35895.0
2016-12-01	1058	2836.0	6.0	135.0	68.0	105706.0	0.0	165935.0	4286.0
2016-12-01	1064	4537.0	13.0	81.0	59.0	267739.0	0.0	205372.0	52439.0
2016-12-01	1070	12349.0	7.0	153.0	133.0	0.0	0.0	334160.0	56867.0
2016-12-01	1066	3796.0	14.0	89.0	38.0	106372.0	0.0	60811.0	29708.0
2016-12-01	1063	17303.0	14.0	83.0	111.0	0.0	0.0	205665.0	34674.0
2016-12-01	1062	1699.0	15.0	142.0	30.0	47901.0	0.0	212546.0	22931.0
2016-12-01	1048	14068.0	7.0	132.0	128.0	0.0	0.0	173581.0	33235.0
2016-12-01	1060	6618.0	9.0	53.0	25.0	271355.0	0.0	589078.0	117629.0
2016-12-01	1061	45876.0	7.0	92.0	108.0	222949.0	0.0	964548.0	88753.0
2016-12-01	1049	18437.0	11.0	80.0	122.0	277859.0	0.0	146300.0	6167.0
2016-12-01	1044	10183.0	8.0	50.0	81.0	478652.0	0.0	619750.0	55567.0
2016-12-01	1045	21983.0	21.0	225.0	91.0	219279.0	0.0	1104683.0	45897.0
2016-12-01	1047	14098.0	2.0	248.0	60.0	159392.0	0.0	309546.0	30580.0
2016-12-01	1042	7724.0	16.0	188.0	79.0	173653.0	7873.0	328006.0	31718.0
2016-12-01	1043	14272.0	11.0	162.0	168.0	456960.0	0.0	346244.0	28866.0
2016-12-01	1069	10915.0	9.0	50.0	112.0	166675.0	0.0	312171.0	26434.0
2016-12-01	1041	2374.0	12.0	35.0	54.0	0.0	0.0	142854.0	1211.0
2016-12-01	1068	8813.0	10.0	160.0	76.0	275467.0	0.0	497073.0	4573.0
2016-12-01	1033	1692.0	11.0	162.0	81.0	286660.0	0.0	319661.0	17554.0
2016-12-01	1032	4857.0	10.0	32.0	125.0	0.0	0.0	196973.0	30363.0
2016-12-01	1030	20661.0	9.0	135.0	67.0	253230.0	0.0	686725.0	14450.0
2016-12-01	1031	22886.0	11.0	136.0	113.0	0.0	0.0	672654.0	30956.0
2016-12-01	1035	7485.0	16.0	133.0	58.0	452626.0	0.0	342051.0	16379.0
2016-12-01	1034	13287.0	4.0	195.0	50.0	52768.0	0.0	386436.0	21701.0
2016-12-01	1036	11779.0	12.0	69.0	37.0	0.0	0.0	199717.0	15606.0
2016-12-01	1037	7274.0	1.0	196.0	127.0	131238.0	0.0	354577.0	29797.0
2016-02-01	1039	2324.0	1.0	112.0	119.0	92582.0	0.0	341958.0	39539.0
2016-02-01	1038	2645.0	3.0	114.0	142.0	125329.0	0.0	111756.0	5434.0
2016-02-01	1028	7198.0	11.0	214.0	138.0	51214.0	0.0	383782.0	18839.0
2016-02-01	1029	13229.0	2.0	188.0	157.0	0.0	0.0	1071284.0	66688.0
2016-02-01	1065	5453.0	9.0	200.0	51.0	114576.0	0.0	132396.0	8774.0
2016-02-01	1058	1680.0	7.0	151.0	130.0	40511.0	0.0	10688.0	4868.0
2016-02-01	1064	2390.0	11.0	82.0	94.0	44813.0	0.0	87615.0	14771.0
2016-02-01	1070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-02-01	1066	3536.0	10.0	118.0	143.0	97774.0	0.0	85768.0	12299.0
2016-02-01	1063	2011.0	8.0	27.0	57.0	38690.0	0.0	71242.0	7228.0
2016-02-01	1062	4211.0	14.0	132.0	47.0	95549.0	0.0	69929.0	9713.0
2016-02-01	1048	3162.0	6.0	65.0	103.0	15975.0	0.0	176099.0	17509.0
2016-02-01	1060	10013.0	16.0	121.0	37.0	0.0	0.0	72036.0	39981.0
2016-02-01	1061	20109.0	13.0	301.0	68.0	543355.0	0.0	89736.0	41618.0
